,Id,geometry,Nearest_Node_ID,Nearest_Cooling_Center,Cooling_Center_ID,Driving_Time_Minutes
723,0,"POLYGON Z ((-93.56620000023395 41.592000000178814 0, -93.56630000006407 41.592000000178814 0, -93.56630000006407 41.592000000178814 0, -93.56620000023395 41.59210000000894 0, -93.56620000023395 41.592000000178814 0))",160968764.0,East Side Library,160775687.0,32.0
724,0,"POLYGON Z ((-93.5602000001818 41.59510000050068 0, -93.56030000001192 41.59510000050068 0, -93.56030000001192 41.595200000330806 0, -93.5602000001818 41.595200000330806 0, -93.5602000001818 41.59510000050068 0))",160927674.0,East Side Library,160775687.0,30.0
725,0,"POLYGON Z ((-93.56659999955446 41.596599999815226 0, -93.5667000003159 41.596599999815226 0, -93.5667000003159 41.59679999947548 0, -93.56659999955446 41.59679999947548 0, -93.56659999955446 41.596599999815226 0))",160964082.0,East Side Library,160775687.0,24.0
726,0,"POLYGON Z ((-93.56689999997616 41.58210000023246 0, -93.56699999980628 41.58210000023246 0, -93.56699999980628 41.58210000023246 0, -93.56689999997616 41.58210000023246 0, -93.56689999997616 41.58210000023246 0))",4119358018.0,East Side Library,160775687.0,60.0
727,0,"POLYGON Z ((-93.56060000043362 41.590399999171495 0, -93.56070000026375 41.590399999171495 0, -93.56070000026375 41.59050000086427 0, -93.56060000043362 41.59050000086427 0, -93.56060000043362 41.590399999171495 0))",160974582.0,East Side Library,160775687.0,42.0
728,0,"POLYGON Z ((-93.5621999995783 41.59720000065863 0, -93.56230000033975 41.59720000065863 0, -93.56230000033975 41.59730000048876 0, -93.5621999995783 41.59730000048876 0, -93.5621999995783 41.59720000065863 0))",160860696.0,East Side Library,160775687.0,24.0
729,0,"POLYGON Z ((-93.56950000021607 41.58019999973476 0, -93.5696000000462 41.58019999973476 0, -93.5696000000462 41.580299999564886 0, -93.56950000021607 41.580299999564886 0, -93.56950000021607 41.58019999973476 0, -93.56950000021607 41.58019999973476 0, -93.56950000021607 41.58019999973476 0))",160888260.0,East Side Library,160775687.0,58.0
730,0,"POLYGON Z ((-93.5628000004217 41.58699999935925 0, -93.5628000004217 41.58699999935925 0, -93.5628000004217 41.58699999935925 0, -93.5628000004217 41.58689999952912 0, -93.56300000008196 41.58689999952912 0, -93.56300000008196 41.58699999935925 0, -93.5628000004217 41.58699999935925 0))",160805700.0,East Side Library,160775687.0,50.0
731,0,"POLYGON Z ((-93.56989999953657 41.598500000312924 0, -93.57000000029802 41.598500000312924 0, -93.57000000029802 41.59860000014305 0, -93.56989999953657 41.59860000014305 0, -93.56989999953657 41.598500000312924 0))",160895343.0,East Side Library,160775687.0,22.0
732,0,"POLYGON Z ((-93.56400000024587 41.582200000062585 0, -93.56400000024587 41.58210000023246 0, -93.564100000076 41.58210000023246 0, -93.564100000076 41.582200000062585 0, -93.56400000024587 41.582200000062585 0))",160810396.0,East Side Library,160775687.0,56.0
733,0,"POLYGON Z ((-93.564100000076 41.59400000050664 0, -93.56429999973625 41.59400000050664 0, -93.56429999973625 41.594100000336766 0, -93.564100000076 41.594100000336766 0, -93.564100000076 41.59400000050664 0))",160913724.0,East Side Library,160775687.0,30.0
734,0,"POLYGON Z ((-93.57299999985844 41.599099999293685 0, -93.57299999985844 41.59899999946356 0, -93.57309999968857 41.59899999946356 0, -93.57309999968857 41.599099999293685 0, -93.57299999985844 41.599099999293685 0))",160895339.0,East Side Library,160775687.0,26.0
735,0,"POLYGON Z ((-93.5738000003621 41.594900000840425 0, -93.57390000019222 41.594900000840425 0, -93.57390000019222 41.59500000067055 0, -93.5738000003621 41.59500000067055 0, -93.5738000003621 41.594900000840425 0))",160927654.0,East Side Library,160775687.0,28.0
736,0,"POLYGON Z ((-93.57490000035614 41.592700000852346 0, -93.57490000035614 41.592599999159575 0, -93.57500000018626 41.592599999159575 0, -93.57500000018626 41.592700000852346 0, -93.57490000035614 41.592700000852346 0))",160853986.0,East Side Library,160775687.0,36.0
737,0,"POLYGON Z ((-93.57550000026822 41.592000000178814 0, -93.57560000009835 41.592000000178814 0, -93.57560000009835 41.59210000000894 0, -93.57550000026822 41.59210000000894 0, -93.57550000026822 41.592000000178814 0))",160853986.0,East Side Library,160775687.0,36.0
