,GEOID10,SF,CF,DF_PFS,AF_PFS,HDF_PFS,DSF_PFS,EBF_PFS,EALR_PFS,EBLR_PFS,EPLR_PFS,HBF_PFS,LLEF_PFS,LIF_PFS,LMI_PFS,PM25F_PFS,HSEF,P100_PFS,P200_I_PFS,AJDLI_ET,LPF_PFS,KP_PFS,NPL_PFS,RMP_PFS,TSDF_PFS,TPF,TF_PFS,UF_PFS,WF_PFS,UST_PFS,N_WTR,N_WKFC,N_CLT,N_ENY,N_TRN,N_HSG,N_PLN,N_HLTH,SN_C,SN_T,DLI,ALI,PLHSE,LMILHSE,ULHSE,EPL_ET,EAL_ET,EBL_ET,EB_ET,PM25_ET,DS_ET,TP_ET,LPP_ET,HRS_ET,KP_ET,HB_ET,RMP_ET,NPL_ET,TSDF_ET,WD_ET,UST_ET,DB_ET,A_ET,HD_ET,LLE_ET,UN_ET,LISO_ET,POV_ET,LMI_ET,IA_LMI_ET,IA_UN_ET,IA_POV_ET,TC,CC,IAULHSE,IAPLHSE,IALMILHSE,IALMIL_76,IAPLHS_77,IAULHS_78,LHE,IALHE,IAHSEF,N_CLT_EOMI,N_ENY_EOMI,N_TRN_EOMI,N_HSG_EOMI,N_PLN_EOMI,N_WTR_EOMI,N_HLTH_88,N_WKFC_89,FPL200S,N_WKFC_91,TD_ET,TD_PFS,FLD_PFS,WFR_PFS,FLD_ET,WFR_ET,ADJ_ET,IS_PFS,IS_ET,AML_ET,FUDS_RAW,FUDS_ET,IMP_FLG,DM_B,DM_AI,DM_A,DM_HI,DM_T,DM_W,DM_H,DM_O,AGE_10,AGE_MIDDLE,AGE_OLD,TA_COU_116,TA_COUNT_C,TA_PERC,TA_PERC_FE,UI_EXP,THRHLD,TRACT,geometry,Nearest_Node_ID,Nearest_cc,Nearest_cc_ID,Distance_Minutes
0,19153001800,Iowa,Polk County,0.51,0.27,0.57,0.66,0.46,0.0,0.72,0.65,0.65,0.94,0.68,0.71,0.31,0.08,0.7,0.68,1,0.92,0.8,0.79,0.97,0.59,2193.0,0.93,0.92,0.22,0.72,0,0,0,0,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,4.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,1,0,1,1,1,0,0,0.09,0.76,0.33,0,0,0,0.67,0,0,,0,0,0.08,0.0,0.0,0.0,0.02,0.82,0.07,0.0,0.11,0.77,0.11,0.0,0.0,0.0,0.0,Nation,21,001800,"POLYGON ((-93.569237 41.600497, -93.569419 41.600497, -93.570454 41.600494, -93.570731 41.600494, -93.571637 41.600492, -93.572838 41.600486, -93.574011 41.600481, -93.574427 41.600479, -93.575184 41.600476, -93.575855 41.600473, -93.575976 41.60048, -93.576333 41.600442, -93.576357 41.600442, -93.577527 41.600439, -93.578555 41.600438, -93.578751 41.600439, -93.579916 41.600444, -93.580248 41.600445, -93.580522 41.600426, -93.580731 41.600426, -93.580756 41.600426, -93.580756 41.600445, -93.581334 41.600448, -93.582177 41.600445, -93.582429 41.600444, -93.582533 41.600444, -93.584601 41.600437, -93.585003 41.600441, -93.585611 41.600426, -93.584556 41.600875, -93.584588 41.600944, -93.584064 41.601109, -93.582846 41.601615, -93.582809 41.601956, -93.582708 41.60198, -93.582631 41.601998, -93.582469 41.60205, -93.582045 41.602187, -93.581617 41.60238, -93.581307 41.60252, -93.580829 41.602796, -93.580771 41.602831, -93.580341 41.603143, -93.580142 41.603339, -93.579796 41.603682, -93.579712 41.603786, -93.579471 41.603677, -93.579176 41.603894, -93.578747 41.604449, -93.57869 41.604503, -93.578619 41.604546, -93.578432 41.604611, -93.578414 41.604618, -93.57799 41.604766, -93.577876 41.604852, -93.577797 41.604879, -93.577108 41.605115, -93.576425 41.605349, -93.576118 41.605455, -93.575732 41.605587, -93.575018 41.605832, -93.574426 41.606035, -93.574361 41.606058, -93.574295 41.60608, -93.573618 41.606312, -93.573578 41.606326, -93.572928 41.606549, -93.572427 41.606721, -93.570905 41.607243, -93.570704 41.607308, -93.568651 41.607968, -93.565339 41.609036, -93.565305 41.609046, -93.565266 41.609059, -93.563933 41.609489, -93.563902 41.609499, -93.562529 41.609942, -93.561144 41.610389, -93.561143 41.609723, -93.561138 41.607973, -93.561138 41.607746, -93.558403 41.607757, -93.55839 41.606854, -93.558388 41.605966, -93.558394 41.605067, -93.5584 41.604175, -93.558402 41.603267, -93.558404 41.602369, -93.558403 41.601466, -93.558403 41.600575, -93.559274 41.600577, -93.559629 41.60052, -93.561105 41.600513, -93.561164 41.600513, -93.562326 41.600507, -93.563258 41.600502, -93.563869 41.600499, -93.564428 41.600496, -93.565331 41.600491, -93.566782 41.600482, -93.567517 41.600478, -93.567863 41.6005, -93.569237 41.600497))",161000446.0,East Side Library,160775687.0,14.0
1,19153004004,Iowa,Polk County,0.21,0.07,0.31,0.39,0.06,0.74,0.72,0.64,0.5,0.25,0.29,0.32,0.29,0.02,0.02,0.09,0,0.29,0.21,0.93,0.82,0.49,3256.0,0.5,0.01,0.25,0.45,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.42,0.33,0,0,0,0.44,0,0,,0,0,0.09,0.01,0.01,0.0,0.03,0.8,0.04,0.0,0.08,0.72,0.18,0.0,0.0,0.0,0.0,Nation,21,004004,"POLYGON ((-93.666201 41.548092, -93.674388 41.548084, -93.680772 41.548186, -93.680767 41.548081, -93.680636 41.54738, -93.680488 41.546813, -93.680155 41.545978, -93.679686 41.545197, -93.678717 41.543633, -93.677089 41.541023, -93.67732 41.541022, -93.677507 41.541027, -93.677825 41.541035, -93.68157 41.541047, -93.684087 41.541051, -93.68584 41.541044, -93.693672 41.541031, -93.697997 41.541058, -93.70159 41.54106, -93.702171 41.5411, -93.702618 41.541089, -93.703329 41.54106, -93.703338 41.545368, -93.70334 41.546098, -93.703352 41.548289, -93.703366 41.552858, -93.70337 41.554309, -93.703369 41.555526, -93.703369 41.555648, -93.702692 41.555637, -93.701791 41.555642, -93.699936 41.555625, -93.699624 41.555627, -93.698585 41.555631, -93.697878 41.555621, -93.696114 41.55561, -93.693602 41.555603, -93.691611 41.555601, -93.690454 41.555598, -93.689212 41.555606, -93.688865 41.555586, -93.688577 41.555562, -93.688197 41.555543, -93.687455 41.555544, -93.687155 41.555544, -93.686667 41.555545, -93.685769 41.555547, -93.684584 41.555548, -93.680014 41.555541, -93.679796 41.555539, -93.679392 41.555535, -93.679175 41.555534, -93.678855 41.555534, -93.678778 41.555534, -93.678407 41.555535, -93.67668 41.555538, -93.675225 41.55554, -93.674903 41.555541, -93.674542 41.555541, -93.674355 41.555542, -93.672493 41.55554, -93.672018 41.555539, -93.67093 41.555538, -93.670195 41.555536, -93.667429 41.555529, -93.665085 41.55552, -93.663661 41.555513, -93.663161 41.555509, -93.662359 41.555503, -93.661508 41.555531, -93.661027 41.555547, -93.660574 41.555534, -93.660358 41.555534, -93.66 41.555535, -93.659433 41.555523, -93.658339 41.555495, -93.657795 41.555493, -93.655745 41.555483, -93.654033 41.555475, -93.649785 41.555462, -93.648582 41.555457, -93.648178 41.555455, -93.646774 41.555448, -93.645046 41.555439, -93.64492 41.555438, -93.644869 41.552859, -93.644888 41.552004, -93.644894 41.551704, -93.644879 41.550838, -93.644888 41.550062, -93.644917 41.548226, -93.645072 41.548227, -93.647834 41.548225, -93.649765 41.548228, -93.652217 41.548231, -93.652235 41.544618, -93.652235 41.544604, -93.652237 41.543418, -93.652237 41.543404, -93.652238 41.54232, -93.65224 41.540982, -93.655673 41.540931, -93.659439 41.540938, -93.661233 41.54094, -93.663334 41.540942, -93.663558 41.54096, -93.663788 41.541015, -93.663893 41.54106, -93.663998 41.541105, -93.664179 41.541226, -93.664322 41.541372, -93.664377 41.541453, -93.664421 41.541537, -93.664473 41.541715, -93.66448 41.541805, -93.664456 41.541986, -93.664451 41.544643, -93.664473 41.546499, -93.664475 41.546588, -93.664493 41.546753, -93.664534 41.546915, -93.664598 41.547073, -93.664683 41.547225, -93.664788 41.54737, -93.664914 41.547505, -93.665057 41.547631, -93.665217 41.547744, -93.665392 41.547843, -93.665529 41.547905, -93.66558 41.547929, -93.665779 41.547999, -93.665987 41.548054, -93.666201 41.548092))",160967293.0,South Side Library,160911788.0,30.0
2,19153010207,Iowa,Polk County,0.07,0.14,0.12,0.33,0.1,0.39,0.72,0.64,0.36,0.22,0.45,0.47,0.31,0.01,0.51,0.18,0,0.2,0.21,0.48,0.51,0.5,4624.0,0.35,0.54,0.39,0.39,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.16,0.33,0,0,0,0.4,0,0,,0,0,0.0,0.0,0.02,0.0,0.01,0.93,0.01,0.0,0.15,0.73,0.11,0.0,0.0,0.0,0.0,Nation,21,010207,"POLYGON ((-93.653607 41.728475, -93.65359 41.730037, -93.653586 41.730511, -93.653592 41.731678, -93.653589 41.731709, -93.653589 41.731758, -93.653581 41.733417, -93.65357 41.735344, -93.650565 41.735356, -93.648808 41.735367, -93.64727 41.735377, -93.645238 41.735391, -93.643984 41.735409, -93.64173 41.735451, -93.641608 41.735454, -93.64109 41.735466, -93.640274 41.735447, -93.639336 41.73539, -93.639074 41.735362, -93.639075 41.737473, -93.638443 41.737485, -93.638301 41.7375, -93.638011 41.737566, -93.637833 41.737626, -93.637665 41.7377, -93.637507 41.737786, -93.637363 41.737884, -93.636843 41.738332, -93.636554 41.738601, -93.636452 41.738679, -93.636188 41.738881, -93.635785 41.73913, -93.635407 41.73929, -93.635348 41.739308, -93.635109 41.739382, -93.634781 41.739453, -93.634628 41.739474, -93.634483 41.739494, -93.634162 41.739513, -93.63354 41.739505, -93.632228 41.739499, -93.631099 41.739493, -93.629964 41.739493, -93.628836 41.739497, -93.625505 41.739514, -93.62157 41.739538, -93.621549 41.738969, -93.621537 41.737256, -93.621533 41.736707, -93.621527 41.735472, -93.621519 41.73337, -93.621514 41.731856, -93.621445 41.731856, -93.621448 41.73169, -93.621469 41.731531, -93.621506 41.731422, -93.621559 41.73132, -93.621634 41.731165, -93.621685 41.731012, -93.621713 41.730867, -93.621864 41.730235, -93.621968 41.729808, -93.622017 41.729635, -93.622018 41.729574, -93.622151 41.729589, -93.622715 41.72967, -93.623233 41.729713, -93.623435 41.729744, -93.623587 41.729756, -93.624744 41.729759, -93.625629 41.729762, -93.629434 41.729761, -93.63207 41.729762, -93.632403 41.729761, -93.633372 41.729739, -93.63397 41.729649, -93.634274 41.729603, -93.634916 41.729453, -93.635533 41.729254, -93.635874 41.729117, -93.636392 41.728853, -93.636871 41.728549, -93.637304 41.72821, -93.637693 41.727833, -93.637918 41.727653, -93.63808 41.727535, -93.638293 41.727446, -93.638775 41.727311, -93.638913 41.727255, -93.638848 41.726413, -93.638773 41.725841, -93.638774 41.725668, -93.638799 41.723183, -93.6388 41.722088, -93.638822 41.71925, -93.638825 41.718829, -93.63884 41.71801, -93.638933 41.717322, -93.639283 41.717319, -93.639793 41.717315, -93.642928 41.71729, -93.643359 41.717351, -93.643423 41.71736, -93.643905 41.717469, -93.644293 41.717588, -93.644919 41.71785, -93.645214 41.717985, -93.647673 41.719054, -93.649078 41.719665, -93.650401 41.720213, -93.650637 41.720281, -93.651057 41.720365, -93.652624 41.720543, -93.652639 41.720915, -93.652648 41.720997, -93.652644 41.723439, -93.652677 41.723582, -93.652725 41.723689, -93.652804 41.723799, -93.652929 41.723897, -93.653063 41.723967, -93.65322 41.724015, -93.653603 41.724105, -93.653626 41.724246, -93.653633 41.724905, -93.65363 41.725658, -93.65363 41.725912, -93.653628 41.726388, -93.653609 41.72825, -93.653607 41.728423, -93.653607 41.728475))",160816081.0,Ankeny Kirkendall Public Library,7220632803.0,32.0
3,19153010208,Iowa,Polk County,0.06,0.12,0.13,0.35,0.15,0.36,0.72,0.65,0.33,0.44,0.57,0.4,0.31,0.03,0.24,0.19,0,0.2,0.51,0.46,0.56,0.4,4689.0,0.25,0.56,0.31,0.3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.19,0.33,0,0,0,0.57,0,0,,0,0,0.03,0.0,0.01,0.0,0.02,0.89,0.03,0.0,0.19,0.68,0.11,0.0,0.0,0.0,0.0,Nation,21,010208,"POLYGON ((-93.61001 41.743016, -93.610021 41.740551, -93.610021 41.740448, -93.610026 41.739247, -93.610033 41.737483, -93.610036 41.736645, -93.610033 41.734737, -93.610031 41.734111, -93.610012 41.733992, -93.609994 41.733939, -93.609968 41.733865, -93.609901 41.733744, -93.609813 41.733631, -93.609715 41.733536, -93.609608 41.733455, -93.609493 41.733386, -93.609343 41.733318, -93.609205 41.733272, -93.609194 41.733269, -93.609114 41.73266, -93.608845 41.731903, -93.609523 41.7319, -93.609625 41.7319, -93.609712 41.731899, -93.609787 41.731899, -93.610593 41.731895, -93.611388 41.731892, -93.612281 41.731887, -93.612625 41.731886, -93.613696 41.731878, -93.61434 41.731873, -93.614458 41.731872, -93.615852 41.731862, -93.618194 41.731859, -93.621445 41.731856, -93.621514 41.731856, -93.621519 41.73337, -93.621527 41.735472, -93.621533 41.736707, -93.621537 41.737256, -93.621549 41.738969, -93.62157 41.739538, -93.625505 41.739514, -93.628836 41.739497, -93.629964 41.739493, -93.631099 41.739493, -93.632228 41.739499, -93.63354 41.739505, -93.634162 41.739513, -93.634483 41.739494, -93.634628 41.739474, -93.634781 41.739453, -93.635109 41.739382, -93.635348 41.739308, -93.635407 41.73929, -93.635785 41.73913, -93.636188 41.738881, -93.636452 41.738679, -93.636554 41.738601, -93.636843 41.738332, -93.637363 41.737884, -93.637507 41.737786, -93.637665 41.7377, -93.637833 41.737626, -93.638011 41.737566, -93.638301 41.7375, -93.638443 41.737485, -93.639075 41.737473, -93.639072 41.738945, -93.63907 41.739905, -93.639066 41.741108, -93.639063 41.742202, -93.639063 41.742591, -93.639062 41.743245, -93.639061 41.743805, -93.639052 41.746286, -93.638109 41.746287, -93.633523 41.746318, -93.633107 41.746324, -93.631168 41.746335, -93.630223 41.74634, -93.629168 41.746348, -93.627546 41.746361, -93.626328 41.74637, -93.625175 41.746372, -93.622913 41.746376, -93.622767 41.746376, -93.62005 41.746376, -93.61966 41.746376, -93.61785 41.74639, -93.6172 41.74639, -93.614584 41.746388, -93.612714 41.746386, -93.611705 41.746385, -93.610934 41.746385, -93.610008 41.74638, -93.610007 41.743991, -93.610008 41.743695, -93.61001 41.743016))",160852534.0,Ankeny Kirkendall Public Library,7220632803.0,32.0
4,19153010209,Iowa,Polk County,0.07,0.14,0.13,0.46,0.12,0.51,0.72,0.65,0.35,0.09,0.35,0.46,0.32,0.02,0.14,0.31,0,0.1,0.83,0.46,0.78,0.31,6282.0,0.74,0.5,0.09,0.54,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.47,0.33,0,0,0,0.52,0,0,,0,0,0.02,0.0,0.01,0.0,0.02,0.91,0.01,0.0,0.12,0.77,0.09,0.0,0.0,0.0,0.0,Nation,21,010209,"POLYGON ((-93.570445 41.738336, -93.570454 41.737925, -93.570487 41.736498, -93.570489 41.736398, -93.570496 41.735554, -93.570508 41.734124, -93.570512 41.733521, -93.570524 41.731837, -93.572721 41.731845, -93.57387 41.731849, -93.574331 41.731851, -93.575413 41.73186, -93.575519 41.731861, -93.57708 41.731873, -93.577371 41.731875, -93.578791 41.731884, -93.578935 41.731884, -93.579982 41.731884, -93.58107 41.73188, -93.584155 41.731874, -93.58983 41.731864, -93.590738 41.731862, -93.594109 41.731856, -93.595316 41.731854, -93.596381 41.731852, -93.597441 41.73185, -93.598304 41.731848, -93.598506 41.731848, -93.600353 41.731844, -93.600346 41.735418, -93.600341 41.738674, -93.600337 41.740748, -93.600333 41.743108, -93.600333 41.744738, -93.600336 41.746342, -93.597748 41.746344, -93.595289 41.746346, -93.593998 41.746347, -93.592518 41.746349, -93.591561 41.74635, -93.590099 41.746351, -93.586827 41.746353, -93.586547 41.746353, -93.585354 41.746354, -93.585005 41.746354, -93.584216 41.746355, -93.58308 41.746356, -93.5812 41.746356, -93.581049 41.746356, -93.578801 41.746178, -93.578151 41.746136, -93.576415 41.745783, -93.57625 41.745785, -93.576037 41.745779, -93.575739 41.745779, -93.575436 41.745558, -93.575142 41.744784, -93.575039 41.745627, -93.57505 41.745669, -93.57503 41.74572, -93.574979 41.745757, -93.574923 41.74577, -93.574184 41.746034, -93.57416 41.746044, -93.573927 41.746143, -93.573746 41.746216, -93.573556 41.746273, -93.573359 41.746316, -93.573059 41.74635, -93.572449 41.746353, -93.570428 41.746365, -93.570488 41.744363, -93.570513 41.744223, -93.570557 41.744087, -93.570663 41.743884, -93.57094 41.743488, -93.571026 41.743331, -93.57109 41.743167, -93.571131 41.742999, -93.571149 41.74275, -93.571095 41.741869, -93.571018 41.741481, -93.570957 41.741303, -93.57083 41.741031, -93.570638 41.740703, -93.570559 41.740548, -93.570502 41.740388, -93.570468 41.740224, -93.570453 41.739813, -93.570445 41.738336))",160802816.0,Pleasant Hill Public Library,160818817.0,60.0
5,19153010211,Iowa,Polk County,0.22,0.06,0.51,0.47,0.15,0.79,0.72,0.63,0.16,0.15,0.49,0.36,0.32,0.07,0.2,0.21,0,0.19,0.21,0.48,0.91,0.31,3685.0,0.88,0.06,0.11,0.47,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.05,0.17,0.33,0,0,0,0.64,0,0,,0,0,0.01,0.0,0.01,0.0,0.02,0.88,0.06,0.0,0.14,0.62,0.22,0.0,0.0,0.0,0.0,Nation,21,010211,"POLYGON ((-93.593914 41.723389, -93.595056 41.723386, -93.596162 41.723384, -93.597222 41.723383, -93.598285 41.723381, -93.59918 41.723379, -93.599175 41.724192, -93.599171 41.725063, -93.599166 41.725954, -93.596196 41.725973, -93.596189 41.726916, -93.59558 41.726917, -93.595585 41.727827, -93.595583 41.728688, -93.598567 41.72868, -93.598553 41.729631, -93.59855 41.730067, -93.598533 41.730254, -93.598491 41.73043, -93.598343 41.730792, -93.598313 41.730936, -93.598303 41.731083, -93.598304 41.731848, -93.597441 41.73185, -93.596381 41.731852, -93.595316 41.731854, -93.594109 41.731856, -93.590738 41.731862, -93.58983 41.731864, -93.584155 41.731874, -93.58107 41.73188, -93.579982 41.731884, -93.578935 41.731884, -93.578791 41.731884, -93.577371 41.731875, -93.57708 41.731873, -93.575519 41.731861, -93.575413 41.73186, -93.574331 41.731851, -93.57387 41.731849, -93.572721 41.731845, -93.570524 41.731837, -93.568249 41.731834, -93.56175 41.731824, -93.561098 41.731823, -93.561014 41.731801, -93.560942 41.731761, -93.56089 41.731706, -93.560868 41.731659, -93.560866 41.72937, -93.560888 41.72227, -93.560883 41.720891, -93.560884 41.719305, -93.560871 41.717348, -93.568863 41.717363, -93.569212 41.717364, -93.570155 41.717365, -93.570919 41.717366, -93.572307 41.717362, -93.572597 41.717363, -93.574389 41.717372, -93.576349 41.717384, -93.576614 41.717386, -93.579477 41.717399, -93.580263 41.7174, -93.581153 41.717404, -93.581152 41.717982, -93.581152 41.718065, -93.581148 41.719354, -93.581146 41.719947, -93.581145 41.720552, -93.581141 41.721707, -93.581135 41.721755, -93.58114 41.721823, -93.581138 41.722183, -93.581132 41.723024, -93.58113 41.72421, -93.581313 41.724209, -93.581826 41.724212, -93.58219 41.724214, -93.58253 41.724214, -93.582614 41.724217, -93.582759 41.724234, -93.582886 41.72425, -93.583022 41.724253, -93.583157 41.724241, -93.583288 41.724215, -93.583381 41.724188, -93.583538 41.72414, -93.583721 41.724099, -93.583926 41.724069, -93.584124 41.724056, -93.584329 41.724059, -93.58453 41.724077, -93.58473 41.724111, -93.584911 41.724157, -93.585021 41.72419, -93.58519 41.724232, -93.585365 41.724259, -93.585543 41.724271, -93.585628 41.72427, -93.585721 41.724268, -93.585894 41.72425, -93.586052 41.72422, -93.58625 41.724163, -93.586387 41.72412, -93.586546 41.724082, -93.586675 41.724055, -93.587289 41.723936, -93.587842 41.723802, -93.58844 41.72368, -93.589614 41.723442, -93.589915 41.723407, -93.590217 41.723396, -93.590785 41.723396, -93.59181 41.723393, -93.592809 41.723391, -93.593914 41.723389))",160795506.0,Pleasant Hill Public Library,160818817.0,50.0
6,19153010212,Iowa,Polk County,0.15,0.1,0.29,0.51,0.15,0.78,0.72,0.64,0.23,0.53,0.12,0.24,0.32,0.03,0.26,0.24,0,0.22,0.21,0.51,0.95,0.38,4638.0,0.61,0.03,0.12,0.39,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.24,0.13,0.33,0,0,0,0.7,0,0,,0,0,0.02,0.0,0.0,0.0,0.02,0.88,0.06,0.0,0.14,0.72,0.12,0.0,0.0,0.0,0.0,Nation,21,010212,"POLYGON ((-93.562181 41.702866, -93.562493 41.702866, -93.563868 41.702871, -93.564072 41.702871, -93.567339 41.702871, -93.567866 41.702871, -93.571709 41.70287, -93.571899 41.702869, -93.573016 41.702869, -93.574337 41.702871, -93.575192 41.702872, -93.576046 41.702875, -93.57631 41.702875, -93.57799 41.702878, -93.578081 41.702878, -93.579961 41.702881, -93.581229 41.702884, -93.58446 41.702886, -93.586066 41.702882, -93.587767 41.702882, -93.588856 41.702882, -93.590394 41.702881, -93.590962 41.702885, -93.592392 41.702885, -93.592935 41.702886, -93.593032 41.702887, -93.593949 41.702889, -93.594032 41.702889, -93.594722 41.70289, -93.596128 41.702893, -93.597553 41.702881, -93.597934 41.70292, -93.598719 41.702927, -93.60046 41.70293, -93.600558 41.702931, -93.60064 41.702931, -93.600635 41.704499, -93.600637 41.706223, -93.600619 41.708904, -93.600619 41.709019, -93.600615 41.70952, -93.600564 41.71149, -93.600496 41.711643, -93.600491 41.711942, -93.600477 41.71274, -93.600484 41.717368, -93.600464 41.717355, -93.597718 41.717368, -93.597481 41.717372, -93.597404 41.717372, -93.595889 41.717376, -93.59521 41.717379, -93.595206 41.718117, -93.59623 41.718111, -93.596372 41.718124, -93.596484 41.718155, -93.596584 41.718202, -93.59667 41.718264, -93.597131 41.718724, -93.598159 41.719749, -93.59823 41.719845, -93.598258 41.719902, -93.598279 41.719962, -93.598294 41.720083, -93.598295 41.720587, -93.598292 41.721409, -93.598285 41.723381, -93.597222 41.723383, -93.596162 41.723384, -93.595056 41.723386, -93.593914 41.723389, -93.592809 41.723391, -93.59181 41.723393, -93.590785 41.723396, -93.590217 41.723396, -93.589915 41.723407, -93.589614 41.723442, -93.58844 41.72368, -93.587842 41.723802, -93.587289 41.723936, -93.586675 41.724055, -93.586546 41.724082, -93.586387 41.72412, -93.58625 41.724163, -93.586052 41.72422, -93.585894 41.72425, -93.585721 41.724268, -93.585628 41.72427, -93.585543 41.724271, -93.585365 41.724259, -93.58519 41.724232, -93.585021 41.72419, -93.584911 41.724157, -93.58473 41.724111, -93.58453 41.724077, -93.584329 41.724059, -93.584124 41.724056, -93.583926 41.724069, -93.583721 41.724099, -93.583538 41.72414, -93.583381 41.724188, -93.583288 41.724215, -93.583157 41.724241, -93.583022 41.724253, -93.582886 41.72425, -93.582759 41.724234, -93.582614 41.724217, -93.58253 41.724214, -93.58219 41.724214, -93.581826 41.724212, -93.581313 41.724209, -93.58113 41.72421, -93.581132 41.723024, -93.581138 41.722183, -93.58114 41.721823, -93.581135 41.721755, -93.581141 41.721707, -93.581145 41.720552, -93.581146 41.719947, -93.581148 41.719354, -93.581152 41.718065, -93.581152 41.717982, -93.581153 41.717404, -93.580263 41.7174, -93.579477 41.717399, -93.576614 41.717386, -93.576349 41.717384, -93.574389 41.717372, -93.572597 41.717363, -93.572307 41.717362, -93.570919 41.717366, -93.570155 41.717365, -93.569212 41.717364, -93.568863 41.717363, -93.560871 41.717348, -93.560885 41.714587, -93.560887 41.713743, -93.560887 41.71349, -93.560887 41.713191, -93.560891 41.711257, -93.560892 41.711039, -93.560894 41.710027, -93.560894 41.709991, -93.560886 41.709665, -93.560838 41.70761, -93.560832 41.707366, -93.560816 41.707046, -93.56076 41.706784, -93.560684 41.706556, -93.560676 41.706534, -93.56058 41.706355, -93.560452 41.706184, -93.560354 41.706062, -93.560199 41.705838, -93.560094 41.705658, -93.560016 41.705395, -93.559987 41.705181, -93.559985 41.705032, -93.560002 41.704889, -93.56007 41.704643, -93.560092 41.704589, -93.560256 41.7041, -93.560279 41.704035, -93.560297 41.703988, -93.560374 41.703782, -93.560683 41.703193, -93.560896 41.702863, -93.562181 41.702866))",160818464.0,Ankeny Kirkendall Public Library,7220632803.0,30.0
